"HAUL","CONDITION","LIGHTS","CODEND","SPECIES_NAME","SPECIES_CODE","LENGTH.CM","RF","N.AT.LENGTH","N.RAISED.HAUL","Q"
10,"Day","YES","Upper","Haddock","HAD",52,1,1,1,1
10,"Day","YES","Upper","Haddock","HAD",53,1,3,3,1
10,"Day","YES","Upper","Haddock","HAD",54,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",19,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",20,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",21,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",22,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",23,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",24,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",25,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",26,11.75,1,11.75,0.0851063829787234
10,"Day","YES","Upper","Grey gurnard","GUG",27,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",28,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",29,1,0,0,1
10,"Day","YES","Upper","Grey gurnard","GUG",30,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",27,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",28,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",29,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",30,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",31,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",32,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",33,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",34,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",35,1,1,1,1
10,"Day","YES","Upper","Megrim","MEG",36,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",37,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",38,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",39,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",40,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",41,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",42,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",43,1,0,0,1
10,"Day","YES","Upper","Megrim","MEG",44,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",29,11.75,1,11.75,0.0851063829787234
10,"Day","YES","Upper","Whiting","WHG",30,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",31,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",32,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",33,11.75,1,11.75,0.0851063829787234
10,"Day","YES","Upper","Whiting","WHG",34,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",35,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",36,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",37,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",38,1,1,1,1
10,"Day","YES","Upper","Whiting","WHG",39,1,5,5,1
10,"Day","YES","Upper","Whiting","WHG",40,1,2,2,1
10,"Day","YES","Upper","Whiting","WHG",41,1,1,1,1
10,"Day","YES","Upper","Whiting","WHG",42,1,1,1,1
10,"Day","YES","Upper","Whiting","WHG",43,6.375,2,12.75,0.156862745098039
10,"Day","YES","Upper","Whiting","WHG",44,1,1,1,1
10,"Day","YES","Upper","Whiting","WHG",45,1,1,1,1
10,"Day","YES","Upper","Whiting","WHG",46,1,1,1,1
10,"Day","YES","Upper","Whiting","WHG",47,1,2,2,1
10,"Day","YES","Upper","Whiting","WHG",48,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",49,1,1,1,1
10,"Day","YES","Upper","Whiting","WHG",50,1,1,1,1
10,"Day","YES","Upper","Whiting","WHG",51,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",52,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",53,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",54,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",55,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",56,1,0,0,1
10,"Day","YES","Upper","Whiting","WHG",57,1,0,0,1
10,"Day","YES","Upper","Northern squid","NSQ",10,1,0,0,1
10,"Day","YES","Upper","Northern squid","NSQ",11,1,0,0,1
10,"Day","YES","Upper","Northern squid","NSQ",12,1,0,0,1
10,"Day","YES","Upper","Northern squid","NSQ",13,1,0,0,1
10,"Day","YES","Upper","Northern squid","NSQ",14,1,0,0,1
10,"Day","YES","Upper","Northern squid","NSQ",15,1,0,0,1
10,"Day","YES","Upper","Northern squid","NSQ",16,1,0,0,1
10,"Day","YES","Upper","Northern squid","NSQ",17,1,0,0,1
10,"Day","YES","Lower","Haddock","HAD",24,1,0,0,1
10,"Day","YES","Lower","Haddock","HAD",25,1,0,0,1
10,"Day","YES","Lower","Haddock","HAD",26,1,0,0,1
10,"Day","YES","Lower","Haddock","HAD",27,8,2,16,0.125
10,"Day","YES","Lower","Haddock","HAD",28,8,4,32,0.125
10,"Day","YES","Lower","Haddock","HAD",29,8,3,24,0.125
10,"Day","YES","Lower","Haddock","HAD",30,8,7,56,0.125
10,"Day","YES","Lower","Haddock","HAD",31,8,5,40,0.125
10,"Day","YES","Lower","Haddock","HAD",32,8,4,32,0.125
10,"Day","YES","Lower","Haddock","HAD",33,8,8,64,0.125
10,"Day","YES","Lower","Haddock","HAD",34,8,5,40,0.125
10,"Day","YES","Lower","Haddock","HAD",35,8,4,32,0.125
10,"Day","YES","Lower","Haddock","HAD",36,8,7,56,0.125
10,"Day","YES","Lower","Haddock","HAD",37,8,8,64,0.125
10,"Day","YES","Lower","Haddock","HAD",38,8,6,48,0.125
10,"Day","YES","Lower","Haddock","HAD",39,5.66666666666667,3,17,0.176470588235294
10,"Day","YES","Lower","Haddock","HAD",40,8,2,16,0.125
10,"Day","YES","Lower","Haddock","HAD",41,2.75,4,11,0.363636363636364
10,"Day","YES","Lower","Haddock","HAD",42,1,1,1,1
10,"Day","YES","Lower","Haddock","HAD",43,3.33333333333333,3,10,0.3
10,"Day","YES","Lower","Haddock","HAD",44,1,0,0,1
10,"Day","YES","Lower","Haddock","HAD",45,1,2,2,1
10,"Day","YES","Lower","Haddock","HAD",46,1,1,1,1
10,"Day","YES","Lower","Haddock","HAD",47,1,2,2,1
10,"Day","YES","Lower","Haddock","HAD",48,1,3,3,1
10,"Day","YES","Lower","Haddock","HAD",49,1,1,1,1
10,"Day","YES","Lower","Haddock","HAD",50,1,0,0,1
10,"Day","YES","Lower","Haddock","HAD",51,1,0,0,1
10,"Day","YES","Lower","Haddock","HAD",52,1,0,0,1
10,"Day","YES","Lower","Haddock","HAD",53,1,0,0,1
10,"Day","YES","Lower","Haddock","HAD",54,1,1,1,1
10,"Day","YES","Lower","Grey gurnard","GUG",19,8,1,8,0.125
10,"Day","YES","Lower","Grey gurnard","GUG",20,8,2,16,0.125
10,"Day","YES","Lower","Grey gurnard","GUG",21,8,2,16,0.125
10,"Day","YES","Lower","Grey gurnard","GUG",22,8,1,8,0.125
10,"Day","YES","Lower","Grey gurnard","GUG",23,8,1,8,0.125
10,"Day","YES","Lower","Grey gurnard","GUG",24,8,1,8,0.125
10,"Day","YES","Lower","Grey gurnard","GUG",25,8,1,8,0.125
10,"Day","YES","Lower","Grey gurnard","GUG",26,1,0,0,1
10,"Day","YES","Lower","Grey gurnard","GUG",27,8,1,8,0.125
10,"Day","YES","Lower","Grey gurnard","GUG",28,1,0,0,1
10,"Day","YES","Lower","Grey gurnard","GUG",29,1,0,0,1
10,"Day","YES","Lower","Grey gurnard","GUG",30,1,0,0,1
10,"Day","YES","Lower","Megrim","MEG",27,8,1,8,0.125
10,"Day","YES","Lower","Megrim","MEG",28,1,1,1,1
10,"Day","YES","Lower","Megrim","MEG",29,1,1,1,1
10,"Day","YES","Lower","Megrim","MEG",30,1,2,2,1
10,"Day","YES","Lower","Megrim","MEG",31,1,1,1,1
10,"Day","YES","Lower","Megrim","MEG",32,3.33333333333333,3,10,0.3
10,"Day","YES","Lower","Megrim","MEG",33,1,5,5,1
10,"Day","YES","Lower","Megrim","MEG",34,1,4,4,1
10,"Day","YES","Lower","Megrim","MEG",35,1,0,0,1
10,"Day","YES","Lower","Megrim","MEG",36,1,2,2,1
10,"Day","YES","Lower","Megrim","MEG",37,1,4,4,1
10,"Day","YES","Lower","Megrim","MEG",38,1,1,1,1
10,"Day","YES","Lower","Megrim","MEG",39,1,1,1,1
10,"Day","YES","Lower","Megrim","MEG",40,1,0,0,1
10,"Day","YES","Lower","Megrim","MEG",41,1,0,0,1
10,"Day","YES","Lower","Megrim","MEG",42,1,0,0,1
10,"Day","YES","Lower","Megrim","MEG",43,1,1,1,1
10,"Day","YES","Lower","Megrim","MEG",44,1,1,1,1
10,"Day","YES","Lower","Whiting","WHG",29,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",30,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",31,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",32,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",33,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",34,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",35,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",36,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",37,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",38,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",39,1,1,1,1
10,"Day","YES","Lower","Whiting","WHG",40,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",41,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",42,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",43,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",44,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",45,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",46,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",47,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",48,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",49,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",50,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",51,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",52,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",53,1,1,1,1
10,"Day","YES","Lower","Whiting","WHG",54,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",55,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",56,1,0,0,1
10,"Day","YES","Lower","Whiting","WHG",57,1,1,1,1
10,"Day","YES","Lower","Northern squid","NSQ",10,1,0,0,1
10,"Day","YES","Lower","Northern squid","NSQ",11,1,2,2,1
10,"Day","YES","Lower","Northern squid","NSQ",12,1,0,0,1
10,"Day","YES","Lower","Northern squid","NSQ",13,1,0,0,1
10,"Day","YES","Lower","Northern squid","NSQ",14,1,3,3,1
10,"Day","YES","Lower","Northern squid","NSQ",15,1,1,1,1
10,"Day","YES","Lower","Northern squid","NSQ",16,1,1,1,1
10,"Day","YES","Lower","Northern squid","NSQ",17,1,2,2,1
11,"Day","NO","Upper","Haddock","HAD",25,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",26,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",27,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",28,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",29,5.5,3,16.5,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",30,5.5,2,11,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",31,5.5,4,22,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",32,5.5,7,38.5,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",33,5.5,5,27.5,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",34,5.5,14,77,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",35,5.5,10,55,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",36,5.5,1,5.5,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",37,5.5,7,38.5,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",38,5.5,7,38.5,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",39,5.5,3,16.5,0.181818181818182
11,"Day","NO","Upper","Haddock","HAD",40,4.6,5,23,0.217391304347826
11,"Day","NO","Upper","Haddock","HAD",41,2.125,4,8.5,0.470588235294118
11,"Day","NO","Upper","Haddock","HAD",42,1,2,2,1
11,"Day","NO","Upper","Haddock","HAD",43,2.5,6,15,0.4
11,"Day","NO","Upper","Haddock","HAD",44,1.9,5,9.5,0.526315789473684
11,"Day","NO","Upper","Haddock","HAD",45,1,4,4,1
11,"Day","NO","Upper","Haddock","HAD",46,1,7,7,1
11,"Day","NO","Upper","Haddock","HAD",47,1,4,4,1
11,"Day","NO","Upper","Haddock","HAD",48,1,1,1,1
11,"Day","NO","Upper","Haddock","HAD",49,1,3,3,1
11,"Day","NO","Upper","Haddock","HAD",50,1,1,1,1
11,"Day","NO","Upper","Haddock","HAD",51,1,3,3,1
11,"Day","NO","Upper","Haddock","HAD",52,1,1,1,1
11,"Day","NO","Upper","Haddock","HAD",53,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",54,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",55,1,1,1,1
11,"Day","NO","Upper","Haddock","HAD",56,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",57,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",58,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",59,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",60,1,0,0,1
11,"Day","NO","Upper","Haddock","HAD",61,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",19,5.5,1,5.5,0.181818181818182
11,"Day","NO","Upper","Grey gurnard","GUG",20,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",21,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",22,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",23,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",24,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",25,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",26,5.5,1,5.5,0.181818181818182
11,"Day","NO","Upper","Grey gurnard","GUG",27,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",28,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",29,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",30,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",31,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",32,1,0,0,1
11,"Day","NO","Upper","Grey gurnard","GUG",33,5.5,1,5.5,0.181818181818182
11,"Day","NO","Upper","Grey gurnard","GUG",34,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",27,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",28,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",29,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",30,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",31,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",32,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",33,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",34,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",35,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",36,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",37,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",38,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",39,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",40,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",41,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",42,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",43,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",44,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",45,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",46,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",47,1,0,0,1
11,"Day","NO","Upper","Megrim","MEG",48,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",28,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",29,5.5,1,5.5,0.181818181818182
11,"Day","NO","Upper","Whiting","WHG",30,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",31,5.5,1,5.5,0.181818181818182
11,"Day","NO","Upper","Whiting","WHG",32,5.5,2,11,0.181818181818182
11,"Day","NO","Upper","Whiting","WHG",33,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",34,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",35,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",36,2.5,3,7.5,0.4
11,"Day","NO","Upper","Whiting","WHG",37,3.25,2,6.5,0.307692307692308
11,"Day","NO","Upper","Whiting","WHG",38,1,1,1,1
11,"Day","NO","Upper","Whiting","WHG",39,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",40,2.5,3,7.5,0.4
11,"Day","NO","Upper","Whiting","WHG",41,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",42,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",43,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",44,1,1,1,1
11,"Day","NO","Upper","Whiting","WHG",45,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",46,1,0,0,1
11,"Day","NO","Upper","Whiting","WHG",47,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",12,1,1,1,1
11,"Day","NO","Upper","Northern squid","NSQ",13,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",14,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",15,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",16,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",17,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",18,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",19,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",20,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",21,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",22,1,0,0,1
11,"Day","NO","Upper","Northern squid","NSQ",23,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",25,7,2,14,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",26,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",27,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",28,7,3,21,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",29,7,5,35,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",30,7,6,42,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",31,7,2,14,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",32,7,3,21,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",33,7,5,35,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",34,7,4,28,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",35,7,2,14,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",36,7,3,21,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",37,7,4,28,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",38,7,1,7,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",39,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",40,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",41,7,1,7,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",42,7,1,7,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",43,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",44,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",45,7,1,7,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",46,7,1,7,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",47,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",48,7,1,7,0.142857142857143
11,"Day","NO","Lower","Haddock","HAD",49,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",50,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",51,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",52,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",53,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",54,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",55,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",56,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",57,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",58,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",59,1,1,1,1
11,"Day","NO","Lower","Haddock","HAD",60,1,0,0,1
11,"Day","NO","Lower","Haddock","HAD",61,1,0,0,1
11,"Day","NO","Lower","Grey gurnard","GUG",19,14,2,28,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",20,14,1,14,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",21,14,4,56,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",22,14,10,140,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",23,14,11,154,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",24,14,7,98,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",25,14,9,126,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",26,14,7,98,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",27,14,1,14,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",28,14,2,28,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",29,1,0,0,1
11,"Day","NO","Lower","Grey gurnard","GUG",30,1,1,1,1
11,"Day","NO","Lower","Grey gurnard","GUG",31,1,0,0,1
11,"Day","NO","Lower","Grey gurnard","GUG",32,14,1,14,0.0714285714285714
11,"Day","NO","Lower","Grey gurnard","GUG",33,1,0,0,1
11,"Day","NO","Lower","Grey gurnard","GUG",34,1,1,1,1
11,"Day","NO","Lower","Megrim","MEG",27,7,1,7,0.142857142857143
11,"Day","NO","Lower","Megrim","MEG",28,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",29,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",30,7,1,7,0.142857142857143
11,"Day","NO","Lower","Megrim","MEG",31,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",32,5,3,15,0.2
11,"Day","NO","Lower","Megrim","MEG",33,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",34,1,2,2,1
11,"Day","NO","Lower","Megrim","MEG",35,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",36,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",37,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",38,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",39,1,1,1,1
11,"Day","NO","Lower","Megrim","MEG",40,7,1,7,0.142857142857143
11,"Day","NO","Lower","Megrim","MEG",41,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",42,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",43,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",44,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",45,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",46,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",47,1,0,0,1
11,"Day","NO","Lower","Megrim","MEG",48,1,1,1,1
11,"Day","NO","Lower","Whiting","WHG",28,7,1,7,0.142857142857143
11,"Day","NO","Lower","Whiting","WHG",29,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",30,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",31,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",32,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",33,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",34,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",35,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",36,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",37,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",38,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",39,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",40,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",41,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",42,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",43,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",44,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",45,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",46,1,0,0,1
11,"Day","NO","Lower","Whiting","WHG",47,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",12,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",13,1,1,1,1
11,"Day","NO","Lower","Northern squid","NSQ",14,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",15,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",16,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",17,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",18,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",19,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",20,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",21,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",22,1,0,0,1
11,"Day","NO","Lower","Northern squid","NSQ",23,1,0,0,1
11,"Day","YES","Upper","Haddock","HAD",25,1,0,0,1
11,"Day","YES","Upper","Haddock","HAD",26,1,0,0,1
11,"Day","YES","Upper","Haddock","HAD",27,10,2,20,0.1
11,"Day","YES","Upper","Haddock","HAD",28,1,0,0,1
11,"Day","YES","Upper","Haddock","HAD",29,10,1,10,0.1
11,"Day","YES","Upper","Haddock","HAD",30,10,2,20,0.1
11,"Day","YES","Upper","Haddock","HAD",31,10,8,80,0.1
11,"Day","YES","Upper","Haddock","HAD",32,10,12,120,0.1
11,"Day","YES","Upper","Haddock","HAD",33,10,10,100,0.1
11,"Day","YES","Upper","Haddock","HAD",34,10,8,80,0.1
11,"Day","YES","Upper","Haddock","HAD",35,10,10,100,0.1
11,"Day","YES","Upper","Haddock","HAD",36,10,7,70,0.1
11,"Day","YES","Upper","Haddock","HAD",37,10,3,30,0.1
11,"Day","YES","Upper","Haddock","HAD",38,10,8,80,0.1
11,"Day","YES","Upper","Haddock","HAD",39,10,5,50,0.1
11,"Day","YES","Upper","Haddock","HAD",40,1,0,0,1
11,"Day","YES","Upper","Haddock","HAD",41,10,2,20,0.1
11,"Day","YES","Upper","Haddock","HAD",42,2.8,5,14,0.357142857142857
11,"Day","YES","Upper","Haddock","HAD",43,4,3,12,0.25
11,"Day","YES","Upper","Haddock","HAD",44,1,5,5,1
11,"Day","YES","Upper","Haddock","HAD",45,1,9,9,1
11,"Day","YES","Upper","Haddock","HAD",46,1,8,8,1
11,"Day","YES","Upper","Haddock","HAD",47,1,4,4,1
11,"Day","YES","Upper","Haddock","HAD",48,1,3,3,1
11,"Day","YES","Upper","Haddock","HAD",49,1,1,1,1
11,"Day","YES","Upper","Haddock","HAD",50,1,0,0,1
11,"Day","YES","Upper","Haddock","HAD",51,1,1,1,1
